Year,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,Portfolio6,Portfolio7,Portfolio8,Portfolio9,Portfolio10,Portfolio11,Portfolio12,Portfolio13,Portfolio14,Portfolio15,Portfolio16,Portfolio17,Portfolio18,Portfolio19,Portfolio20,Portfolio21,Portfolio22,Portfolio23,Portfolio24,Portfolio25,Portfolio26,Portfolio27,Portfolio28,Portfolio29,Portfolio30,Portfolio31,Portfolio32
1989.416667,-4.3142,-4.456,-4.9602,-1.7123,-1.0465,-0.496,-1.4891,-1.4663,-2.5167,0.7762,1.3735,-1.326,-2.5355,1.442,2.33,2.1328,0.4397,-0.906,-2.1497,-0.6599,-1.1584,0.7948,-0.5469,-1.7408,-1.6171,0.5714,-0.9919,-0.509,0.5158,0.7568,0.4554,-2.5968
1989.5,4.0342,5.733,4.6234,4.204,4.7941,3.9306,4.9772,3.8713,3.0957,2.6511,3.9121,6.3047,3.2451,3.0668,2.2257,6.3916,6.5872,10.2495,9.4769,11.5726,10.1799,6.7814,10.4776,9.2257,5.7726,6.6118,7.9773,6.4358,6.4315,5.946,5.5868,6.8263
1989.583333,2.7264,2.484,1.2228,3.2734,1.2865,2.4938,1.8451,3.1062,2.0071,2.8218,3.8105,5.3458,1.4776,0.4629,4.0738,3.5265,3.3233,1.7125,1.5789,0.0791,2.8996,2.4988,1.3092,4.9018,3.8875,1.0058,2.6272,4.0024,1.1247,1.2002,6.9943,5.1573
1989.666667,0.8049,-0.1764,1.5336,1.8364,0.2249,-0.6663,0.3745,-0.6188,0.1882,-0.9588,0.4981,2.1262,-1.2161,-1.7572,-0.5804,0.312,1.2214,-1.7962,0.7023,1.3053,0.2929,-3.1858,-1.3838,0.786,-1.6147,-0.5654,1.2184,-2.4224,0.3204,0.9964,-2.2481,-0.6621
1989.75,-5.766,-5.6939,-5.6954,-4.579,-5.0248,-6.2214,-5.9625,-6.1506,-6.7513,-5.0357,-3.8472,-5.3629,-7.1044,-4.2867,-6.4018,-12.7784,-5.4181,-1.4978,-1.1063,-0.0602,-2.6472,-3.4063,-3.9229,-4.5993,-5.2882,-1.1464,-3.0418,-8.5238,0.1503,0.6555,-7.0145,-9.7731
1989.833333,0.6687,2.3696,0.8304,0.2434,2.9114,0.8837,1.0465,-0.1243,-1.6741,2.1861,0.6838,0.768,-1.2459,0.922,0.4008,1.2042,1.4869,0.5783,2.8764,1.7496,5.7439,1.0976,4.462,-0.5086,2.348,3.1936,1.5296,-0.2216,2.4484,2.0918,-0.4459,-5.8883
1989.916667,-2.0335,0.8216,1.257,0.2435,1.198,-0.1365,-0.0329,-1.6455,-0.5716,0.3999,0.9621,0.2426,-0.3016,-0.4862,-0.0622,-4.1283,-1.7669,0.7698,1.5099,1.0724,0.4736,-0.0622,1.5742,3.2991,1.7407,4.6146,5.6025,-1.4204,2.2106,4.8267,0.956,-1.4893
1990,-6.0056,-6.9014,-10.1918,-10.2288,-8.9807,-7.7374,-6.2343,-9.6371,-9.3338,-7.5524,-6.9607,-6.3661,-7.1224,-8.7391,-7.6396,-7.8024,-12.4389,-11.0808,-7.0605,-7.1636,-4.2105,-3.7157,-6.1308,-8.2493,-6.4031,-6.8198,-8.2034,-8.8881,-7.2196,-7.1996,-7.4265,-5.4759
1990.083333,1.5869,6.0657,4.4464,2.8288,4.4982,2.687,1.4216,3.8207,3.2819,3.1395,2.3682,1.3473,1.8629,2.2855,2.3045,2.0725,3.8707,-0.3548,-0.3555,0.5531,4.4911,1.8803,0.7802,2.0181,2.5333,1.8444,0.7612,2.9273,0.8197,2.5059,4.7016,5.25
1990.166667,2.2561,4.4474,5.0059,4.9393,4.4983,5.557,4.488,2.856,5.085,2.1087,2.6522,4.0457,1.4713,0.9149,5.4315,2.191,0.1166,0.6974,4.2194,4.5592,2.0753,2.382,4.8129,3.8166,-1.4089,0.9038,1.4879,-0.9606,0.1716,0.5935,2.3111,-0.5155
1990.25,-2.0581,-3.5096,-3.7091,-2.543,-2.2477,-3.2911,-2.5639,-4.5096,-3.8494,-3.3182,-1.6091,-4.4834,-5.2103,-4.3788,-4.336,-6.1564,-6.5513,-1.9536,-1.0405,0.5749,-3.2828,-0.0969,-1.9605,-3.0197,-5.0569,-3.9785,-4.699,-5.2213,-5.1679,-3.9495,-4.3105,-4.5818
1990.333333,6.1025,10.3021,9.8944,8.5037,10.1451,7.9425,7.5104,6.9816,5.8268,5.1861,2.5788,4.0842,3.5933,3.1852,7.9464,2.4187,14.5745,9.4409,12.5712,11.0127,11.3491,11.0675,10.6569,7.9099,6.815,7.0345,7.3048,6.8669,7.5943,6.803,9.8355,7.1496
1990.416667,0.9486,3.6402,2.6649,0.347,2.4906,0.9318,1.1208,0.1453,0.2198,0.9951,-0.0599,-2.9743,1.8083,-0.3326,-0.909,-2.5931,0.0344,1.6803,1.5079,3.5099,-0.9988,-0.5928,-1.4771,-4.8093,-1.2077,-0.7431,-4.2767,-3.8005,0.4012,-1.8122,-3.1614,-4.7769
1990.5,-5.962,-3.9327,-4.2214,-4.2347,-6.1799,-3.8233,-2.9596,-3.2863,-3.6866,-3.299,-2.721,-3.093,-5.965,-3.3058,-2.9375,-10.5866,-6.2891,-4.27,-2.3753,-0.4441,1.4504,-0.9615,0.6836,-8.0445,0.6013,2.5279,-0.7092,-2.3599,-1.0729,-0.6446,-1.4553,-6.3533
1990.583333,-16.4728,-12.4492,-13.3548,-15.3147,-16.5575,-12.1883,-11.4637,-13.5661,-12.4393,-9.5827,-10.3185,-8.7713,-13.1362,-12.2747,-10.4842,-11.8414,-13.9815,-13.0591,-9.449,-8.2191,-8.6099,-10.5647,-10.0385,-12.2912,-7.9362,-6.3091,-7.6115,-10.6732,-8.908,-9.1372,-12.0488,-12.5922
1990.666667,-11.6236,-6.6354,-9.9693,-10.1453,-14.5007,-6.775,-6.833,-10.0902,-6.8644,-6.3536,-5.354,-10.4943,-8.9106,-7.5706,-12.412,-15.273,-8.9343,-6.9751,-6.6038,-4.7247,-6.1977,-5.1015,-5.3221,-1.863,-7.3761,-2.2061,-1.5091,-13.2168,-6.5586,-3.3439,-8.3874,-12.392
1990.75,-8.1881,-9.5306,-5.0019,-4.3912,-6.4162,-7.4259,-6.1889,-6.2433,-5.2816,-4.1845,-2.1088,-4.8264,-9.4153,-7.2261,-6.1652,-8.8543,-3.2484,-7.1277,-0.2931,2.2049,-2.1895,-3.0727,-1.3441,-0.0377,-5.8739,0.415,-2.0431,-5.7628,0.7357,4.5418,-2.8667,-9.9149
1990.833333,6.7069,7.0054,10.6709,9.101,5.6509,7.9592,6.3282,5.9192,0.9869,5.9234,6.5541,9.0989,3.7399,4.026,4.1794,3.4291,18.7449,12.8646,8.8047,5.6033,5.3836,11.1716,5.8045,9.4538,8.0308,3.9745,8.6167,11.1881,5.8933,5.4394,3.95,7.9602
1990.916667,0.6834,0.2034,5.3971,5.7665,-4.7809,4.3931,3.0775,5.4556,0.8055,3.9154,3.2323,3.6283,-0.2742,3.3363,6.5547,-0.0258,6.9815,4.5288,2.4389,3.5197,0.9008,2.943,3.5032,7.4943,2.2739,2.6158,0.9711,6.4343,1.9659,2.9736,0.624,3.4423
1991,8.6228,4.8137,11.0888,9.5728,10.3471,7.4023,9.3301,9.4789,6.9476,6.5849,7.3483,7.016,12.1488,5.1216,10.1743,9.0563,9.2269,5.6063,5.0184,5.6874,2.1176,7.4833,3.8933,7.5401,3.1841,1.4522,5.5777,7.7027,4.0134,1.6854,8.6566,9.5544
1991.083333,15.5253,10.1133,10.5531,11.2853,13.3218,11.8259,9.163,11.2065,12.8369,7.8109,7.1947,10.2922,14.0795,12.6775,9.2223,18.0473,10.8154,7.5297,6.3288,8.685,7.0786,8.1212,7.5265,5.9491,7.4696,4.7646,4.9366,9.7842,7.1508,5.7098,7.9538,11.8745
1991.166667,9.098,4.4599,7.4189,7.2456,11.0649,5.2719,5.5277,4.4543,7.2631,4.8181,7.5785,5.4818,9.214,5.4947,6.3111,3.2782,11.7101,-0.5446,4.4806,4.6271,-2.0375,3.593,3.07,1.9414,1.3706,2.2629,-1.5999,2.4083,3.5412,3.4893,-0.568,0.1051
1991.25,-1.6435,-0.8199,0.2534,-0.2133,-1.7947,1.3826,0.5836,2.8642,-2.2628,1.7669,0.7668,7.1734,0.9327,1.6075,0.059,-4.6701,-0.4269,1.3264,-0.7562,-0.124,-0.4029,-0.0087,0.9721,-1.1562,0.4283,0.6306,-0.065,4.0952,0.4118,0.4542,-1.3936,4.6027
1991.333333,2.5969,2.4928,4.008,5.3135,3.4355,4.0531,6.4872,4.6133,2.8558,5.146,2.65,4.6265,2.0335,3.2151,-1.1219,3.7868,2.1856,3.1184,5.1867,4.2207,3.7867,5.4653,4.6783,1.6839,2.3765,0.8428,4.531,6.3365,2.3661,3.9527,14.2471,7.886
1991.416667,-7.2033,-6.3232,-6.8973,-3.6205,-5.7523,-3.8106,-4.0018,-2.5784,-6.5006,-3.5345,-2.341,0.3421,-7.0522,-3.6076,-3.4194,-11.4243,-7.8673,-8.1793,-6.3272,-3.5566,-7.9811,-6.2871,-4.071,-4.1587,-4.3374,-2.2039,-5.112,-8.0337,-3.9847,-2.7127,-4.8818,-6.0727
1991.5,3.8364,6.576,2.6175,4.7032,3.4162,2.9486,3.0682,4.5532,1.7875,2.5822,1.7925,2.4481,2.116,5.594,1.8663,6.6221,11.7754,5.6092,4.7375,6.5852,0.9283,4.7698,2.7303,4.5419,1.6469,4.4328,5.6531,4.7816,4.4028,2.4011,8.2616,5.0321
1991.583333,6.0495,4.685,3.5116,4.0237,3.4013,4.2128,2.0131,2.7086,4.5641,3.9032,2.4464,4.4556,3.592,4.6018,2.288,10.3437,1.8584,2.3779,4.5695,4.1048,-0.1386,1.2906,1.1816,1.3624,2.5606,1.7789,2.6908,9.1908,2.2662,-1.1975,4.0071,9.8108
1991.666667,6.4775,-1.4548,0.6588,-0.2886,2.7055,0.2977,1.1487,-0.2402,-1.5211,1.8652,1.5595,-0.3402,-4.0727,-1.0012,-2.3214,-2.6364,3.3246,-1.2358,-2.3499,-2.2396,-1.9703,-2.5677,-1.1675,-0.2884,0.601,0.4205,-2.1634,-0.1243,0.2741,-0.2675,-3.8738,-3.3668
1991.75,8.1717,1.3404,3.1453,1.3565,8.4112,1.6039,1.0692,1.6716,1.0177,3.1178,3.2071,4.0977,0.7412,3.4881,5.2283,3.326,7.777,4.483,0.5015,1.647,1.3617,-1.0113,0.539,1.6012,0.5521,2.4136,2.6274,1.5745,4.051,1.0083,1.5849,-3.0918
1991.833333,-5.9897,-4.8282,-4.2742,-4.5365,-9.6922,-3.9653,-1.7027,-3.1615,-4.6091,-4.4298,-3.5221,-4.9802,-5.0607,-8.6214,-6.097,-8.2044,-5.9201,-4.6944,-2.0146,-0.0703,-7.0107,-4.7706,-5.8047,-5.23,-1.7379,-4.2982,-5.5281,-12.3458,-1.6288,-6.5109,-9.3847,-11.7169
1991.916667,10.4203,9.5723,9.5601,9.8181,3.7515,7.2844,6.1787,6.6831,7.7775,5.0164,6.1863,8.5591,5.9302,9.0074,8.8839,14.7471,19.1554,16.4704,13.9393,15.313,10.1753,10.734,8.128,9.6461,7.4605,9.8791,8.4678,11.7153,7.5363,8.2752,15.3065,8.8542
1992,11.0668,4.9268,6.189,7.361,5.4404,6.321,6.4905,9.8593,9.224,8.0483,8.7932,9.4569,17.3067,10.1431,7.2426,10.6069,-3.9683,-5.2372,0.2121,-3.2212,-1.9091,-2.1884,-1.1065,-1.7956,-0.9628,-0.8372,-2.4101,3.4926,-0.9734,4.2933,7.6491,18.0937
1992.083333,-2.1403,1.7717,1.206,2.3917,-0.1283,0.6776,1.6654,5.3593,4.8317,3.7403,4.5677,6.3864,8.8986,6.9688,10.48,11.2868,-7.2901,1.6219,0.5932,0.3188,-0.1779,2.1059,-0.2267,-1.3321,1.2821,2.0314,1.5874,7.5565,2.9889,6.8641,6.2516,11.2682
1992.166667,-7.2218,-9.0089,-4.6622,-5.1861,-5.8204,-0.0532,-0.1327,-1.3253,-1.9427,-1.0907,-0.253,0.2161,-2.8137,-0.2306,-0.9556,2.0017,-5.4348,-5.6506,-2.5813,-3.2761,-1.885,-1.8417,-2.9225,2.3362,-1.2096,-0.3744,-0.8546,-2.375,-0.7127,-1.0234,-2.6376,0.8546
1992.25,-10.5371,-4.3169,-3.8231,-3.1562,-7.7992,-4.7839,-2.5966,-1.5685,-5.3573,-2.6847,-1.5798,-1.3091,-2.5437,0.4837,2.9013,6.4823,-8.0689,-0.7862,-0.2561,-0.6137,1.436,2.4055,5.899,4.3299,2.832,2.8822,5.2532,4.5119,1.7811,7.8291,4.2326,7.3054
1992.333333,1.1124,-0.7143,0.5085,-1.311,0.4105,2.4568,1.7417,0.1674,-0.4092,1.4088,0.7887,1.2286,3.1101,4.929,1.8926,4.3664,4.798,0.9737,0.2736,1.1877,-0.2555,2.0825,0.429,-0.6921,0.8676,-0.573,0.7105,0.9057,0.841,-1.0188,0.2812,3.8453
1992.416667,-9.1614,-6.7308,-4.9222,-5.4105,-2.5344,-3.5221,-2.2589,-3.3173,-4.9655,-2.7201,-3.1015,-3.8573,-2.3518,-1.5483,-2.7086,-0.3151,-5.2591,-1.3567,-2.7187,-2.9993,-0.834,-2.3873,0.2317,-2.0821,-0.8016,-2.0079,-2.9692,-0.7698,-0.6639,1.7395,-1.2882,3.7957
1992.5,1.4761,2.0845,2.6158,3.4856,0.2542,4.941,3.8371,1.7622,3.4457,4.5805,4.8517,1.3883,3.4678,1.9324,3.9573,5.3749,4.5863,6.8189,5.3261,4.9117,7.2865,4.2004,2.9935,3.0781,3.0633,3.4283,6.3218,2.1301,2.9815,4.1289,0.9256,-3.1364
1992.583333,-9.4736,-4.9489,-3.7273,-1.8042,-3.8726,-2.6968,-1.7846,-1.1676,-3.588,-1.4176,-1.0039,-1.2338,-4.6831,-2.3974,-3.011,-2.1534,-4.4164,-3.4861,-1.1468,-0.4668,-3.5771,-3.5927,-2.3984,-2.0028,-2.1608,-0.9748,-1.5621,-3.4979,-5.3847,-2.1489,-3.8852,-8.2918
1992.666667,-0.7014,-1.8038,2.9257,2.5954,1.5232,2.804,1.668,3.6331,2.5795,1.0429,2.5239,2.1175,0.8769,-1.0736,4.4852,1.4335,1.6047,0.6847,2.0495,0.5465,6.2952,1.707,2.9851,3.5455,1.1045,-0.3141,0.2986,2.66,0.7066,1.8355,2.4231,-0.4132
1992.75,1.2987,7.1213,3.7485,5.2204,1.9022,4.4017,1.6934,2.9904,3.8334,1.9271,2.0266,1.8016,-0.8957,0.6935,2.5074,1.1706,6.5594,3.1664,3.4415,2.0793,3.281,1.2719,0.6631,2.3125,-0.1669,-4.6318,-0.6569,0.6702,0.4519,0.6822,4.3919,5.4478
1992.833333,12.3063,8.992,8.868,8.5223,6.6519,8.8841,7.768,4.7723,9.3287,4.261,5.2884,9.2854,5.9341,5.7531,8.6371,8.6031,8.9342,4.5929,6.0152,3.7184,4.8475,5.5871,4.8317,5.3487,2.7051,0.3593,0.8167,7.4298,4.861,1.7139,7.0193,9.4987
1992.916667,1.5838,1.0241,2.7763,3.2549,-1.5095,2.3686,3.4445,4.9423,4.2367,4.1413,5.013,5.529,4.7395,4.6175,3.5699,6.035,5.7828,-4.4442,0.196,-0.4351,3.4717,2.6172,2.9041,3.9768,1.8406,-0.9975,4.1113,2.6619,3.1526,2.9811,4.3263,7.3034
1993,-1.6613,0.8929,2.0328,2.2892,3.0542,3.4601,3.8272,5.1353,6.8493,4.3163,5.718,5.9478,9.2758,4.2312,7.1108,11.8394,-0.8096,-3.9992,-0.8341,-2.2774,1.5302,1.9822,0.309,2.6022,1.6075,2.2213,0.0604,6.1608,6.0126,1.8176,5.3044,7.2035
1993.083333,-10.1125,-8.5037,-4.6506,-4.9778,-1.5532,-2.3448,-1.9793,1.3801,-2.2312,1.3601,3.1836,0.6908,0.4075,2.7468,0.5836,3.2481,-9.8461,-7.9895,-3.9937,-2.8477,2.3839,2.1102,1.252,2.9415,3.2924,4.7518,5.5439,1.4375,2.8173,4.3155,2.6152,2.972
1993.166667,1.179,-3.8845,2.7634,3.1143,3.5615,1.1333,3.0963,2.55,2.0331,2.0544,4.6834,2.5515,3.2312,4.4972,4.8228,5.0339,7.2894,4.5259,2.4111,0.5689,4.7036,2.8406,3.712,3.11,3.7098,3.2323,2.5028,1.6219,3.0423,1.5711,3.1265,4.4658
1993.25,-3.0954,-2.9598,-4.5185,-3.7537,-3.5,-3.4362,-2.7281,-3.4029,1.6524,-0.8939,-1.118,-4.2838,-2.2403,-3.1977,-5.5272,-5.1227,-3.0651,-0.208,-5.3722,-6.1915,-2.8766,-0.951,-2.2739,-2.7264,1.0314,-0.8207,-0.6499,-5.667,1.4168,-2.2031,-4.1503,-6.6425
1993.333333,7.2158,4.7599,6.6647,6.6831,6.9224,4.1327,2.5956,2.8957,6.201,1.757,3.6074,-0.7284,6.6125,4.4572,0.4004,1.2893,8.5292,5.4165,3.663,3.5379,4.687,4.2178,3.2555,5.6584,1.418,2.6207,0.82,-0.1512,1.9604,0.4842,-0.5562,0.6549
1993.416667,-0.338,-0.9953,1.2852,0.7712,-1.3359,3.431,0.1993,0.5371,4.6114,1.2585,-0.7201,2.1801,2.4439,-0.665,1.6623,-0.6866,3.3969,-2.8005,-1.241,-2.1949,-0.8359,-0.7364,1.1173,1.6336,0.5129,0.1174,2.9119,5.1329,3.0334,1.8503,5.2149,5.573
1993.5,-1.679,0.8536,-0.0221,-0.0453,0.0333,0.1619,2.2717,0.0005,3.2402,0.6811,3.2569,1.8059,1.4106,2.395,1.7567,2.5769,0.1122,0.2331,-2.6634,-4.1069,3.0842,0.1296,0.502,-0.9749,2.3788,1.2168,1.3745,1.9738,2.046,1.4155,-3.4275,4.7449
1993.583333,4.4912,6.9403,3.8023,3.2493,6.5478,6.5737,3.7462,3.8529,4.5884,3.8536,4.7369,5.2622,2.3407,1.2858,3.2926,5.4552,8.4499,1.9159,5.1305,3.5543,5.834,2.3117,2.7512,1.6388,4.6809,3.8885,4.982,3.392,4.7387,2.2957,4.476,2.6572
1993.666667,3.5355,4.0847,2.577,3.1997,2.4207,1.8281,2.3066,3.0467,2.5811,1.3587,1.1922,4.7452,3.15,3.7798,1.4846,2.0104,4.3435,-1.8788,-0.3629,-0.4361,-0.7755,-0.6187,-0.5919,-1.6673,0.4812,0.5509,1.5632,-0.0754,-2.8486,0.5106,-3.2956,7.9308
1993.75,6.7246,3.3916,1.4084,3.8908,5.2286,1.8514,0.3927,0.5864,5.4193,1.2342,1.9369,0.8163,3.4107,1.3463,2.995,6.5468,6.8962,5.3134,2.5088,4.2741,-2.723,1.661,2.3208,-1.6308,0.6436,-0.1154,0.5472,-3.0204,1.3584,1.1506,4.6234,-5.9503
1993.833333,-5.143,-4.8681,-1.9299,-2.6522,-3.2122,-2.3497,-2.0243,-2.2204,-5.0615,-3.3557,-1.47,-3.4513,-2.0996,-2.0243,-2.7269,-3.5863,-6.3717,1.2496,0.1372,1.2437,-2.0079,-0.7828,-1.4653,-3.5552,-4.0089,-2.712,-3.3888,-0.483,-1.6069,-3.3783,6.2154,-2.9698
1993.916667,-2.1289,4.0856,4.7229,3.7748,3.5694,4.7311,4.9668,4.0209,0.6928,2.9103,2.2414,4.7932,3.0621,2.4251,5.4465,2.4558,3.3203,3.1527,-0.2767,1.1736,2.264,4.9469,2.731,0.7351,1.4645,0.7098,1.5601,3.2345,1.8852,2.6791,3.9383,1.161
1994,3.0322,3.7472,1.4934,1.3095,4.1379,3.473,2.1532,2.2458,6.0936,2.288,2.8599,4.4535,7.2404,4.6421,5.0163,8.8438,5.2628,0.1171,2.443,1.0762,5.1334,4.1942,2.5146,4.1871,5.9349,5.3802,2.9834,3.9284,4.2547,1.4461,0.9141,8.1815
1994.083333,-6.4304,1.6568,0.1939,0.8511,1.3566,2.8487,1.6368,0.2214,-2.516,-1.1349,0.2441,0.2346,-0.3908,-1.7342,-0.6651,-3.4131,-5.6814,1.2503,0.4068,-2.7251,-3.4186,-0.9875,-1.2215,-2.5662,-5.2599,-2.8089,-3.6041,-2.1246,-3.999,-4.6912,-3.9138,-6.0382
1994.166667,-8.9591,-5.7869,-5.6721,-5.2955,-4.8717,-5.7989,-5.6187,-3.303,-5.8745,-3.5956,-4.774,-5.6956,-4.8429,-3.8348,-2.9515,-4.5873,-7.4895,-5.8126,-4.9956,-4.7595,-2.4564,-6.6326,-4.0728,-3.2779,-5.1653,-3.3164,-3.6196,-1.8629,-4.4909,-4.0478,0.2052,-5.545
1994.25,-4.7635,0.4939,-0.1733,0.3749,-2.0271,1.3099,1.2016,0.7934,-0.2835,0.2756,1.5223,2.2212,2.3097,1.1409,-0.3536,2.6351,-1.228,0.0311,-0.8269,2.0123,1.7377,-0.1458,-1.4812,0.9765,1.1762,2.9421,2.5156,4.2446,0.5432,2.2026,3.3276,0.2195
1994.333333,-1.67,-4.0228,-2.4285,-2.5356,-2.9529,-1.604,-1.2855,-0.3095,-1.1121,-1.6236,0.0484,-0.7368,-0.0958,-0.8035,1.7701,3.6585,-3.5023,0.329,0.6225,1.026,3.0446,-0.492,2.9231,4.096,1.7893,1.5446,1.112,5.8696,-1.7102,-3.7131,6.9671,6.9136
1994.416667,-9.1758,-4.6444,-4.1961,-3.0763,-4.06,-2.6301,-2.1085,-1.0004,-5.114,-1.8908,-1.7388,-3.338,-2.2485,-2.8474,-0.1172,-1.7144,-4.9516,-4.9959,-2.5851,-2.9253,-3.6729,-0.7018,-3.4474,-2.384,-1.7828,-3.3046,0.0696,-3.4404,-2.8825,-0.8358,-5.1349,-1.7586
1994.5,-0.0032,1.6113,1.7131,1.837,-0.736,1.9339,1.53,1.2884,3.0634,1.0234,1.2347,3.1991,3.0049,2.181,0.3365,4.15,5.6917,1.4229,3.0575,2.463,3.432,3.2656,3.2945,2.941,6.267,4.5347,3.7757,1.0608,3.6453,3.4367,2.9744,4.0141
1994.583333,6.2566,8.3124,7.2113,7.2206,8.02,4.727,4.1906,3.8062,2.6189,4.4168,2.6936,4.2186,3.9604,3.2726,6.1642,4.7388,7.7123,8.3557,4.9007,7.6818,6.1542,5.3184,2.6793,1.7981,1.019,2.8404,2.2353,1.2777,4.9949,2.3551,1.9995,1.899
1994.666667,-1.8373,3.9879,1.1899,0.5879,-0.9985,1.0974,-0.9784,-0.5245,-0.591,0.757,0.415,-1.0855,-0.1689,-1.1799,-0.3271,-0.7542,-1.9492,-2.036,-0.9736,-0.0992,-3.7172,-3.1744,-3.2803,-2.1013,-2.1109,-1.5303,-3.3401,-6.7428,-2.2075,-4.4635,-6.8961,-4.2754
1994.75,-2.9444,2.8589,1.7847,0.9654,-1.8997,1.2349,-0.3307,-0.1001,0.7334,-0.7565,-0.7411,-2.2873,-2.0402,-2.0451,-1.5913,-4.4084,2.4463,3.3115,2.8874,3.26,-1.5017,5.2466,0.3316,-0.0649,3.2523,2.4974,2.3431,0.9358,1.7941,-1.7194,1.1707,2.2839
1994.833333,-5.6057,-1.9601,-3.7951,-3.3774,-4.3436,-3.0758,-2.1788,-4.4184,-4.7804,-2.6021,-3.2033,-3.9141,-3.1206,-4.3495,-3.5941,-4.9558,-5.2181,-3.7917,-1.732,-1.0467,-4.542,-4.2757,-4.8338,-6.8117,-3.6207,-4.1487,-1.2705,-4.0394,-4.2448,-3.2858,-5.0621,-8.3076
1994.916667,-4.7988,2.8192,1.5787,2.5307,-0.0589,1.9958,2.5089,1.9096,2.5225,1.9099,2.9496,2.2563,-0.1065,1.9103,0.2258,-0.154,2.942,-2.5152,0.5463,1.0737,2.2021,1.675,2.902,0.6031,1.5789,1.2913,0.739,0.1806,2.7987,2.2289,0.4502,-0.511
1995,-0.844,-3.5205,-2.0494,-0.2648,3.6432,-1.8247,0.0894,0.7739,0.7939,-0.2399,0.4197,-0.3581,-0.4823,1.9592,2.1322,3.0605,-2.0978,-0.2478,4.0564,2.8197,2.8584,1.0091,2.082,4.2296,4.9771,0.3892,4.7701,5.1656,0.7925,1.2675,6.7086,3.0375
1995.083333,1.8573,4.3885,4.4586,3.4566,2.2729,3.0791,3.4711,3.7294,2.4389,3.743,3.8425,4.296,3.5566,5.2985,5.1876,4.5856,2.8268,1.8038,3.5778,3.6229,4.0335,6.1089,5.3466,3.2106,1.7861,4.8484,1.7704,3.3979,4.6842,3.5508,6.0228,6.5743
1995.166667,3.4188,3.398,2.7101,2.1321,2.1556,3.9828,0.8376,1.9398,2.3515,1.5136,1.3164,0.2551,0.244,1.2669,1.4012,1.9377,-0.0852,2.288,2.8932,3.4903,5.0756,3.6452,2.1815,3.1856,2.5406,3.2459,1.4289,2.3744,3.8578,1.8589,-0.6705,-0.3914
1995.25,0.1878,2.299,1.5929,0.8637,3.1858,3.3503,3.9659,2.0025,3.5157,3.2196,2.5558,3.9354,3.2145,4.2035,1.319,4.2022,-0.62,-0.2923,-0.8157,4.1523,-2.2202,2.4347,3.0174,0.9488,1.2025,1.9973,3.4422,4.8017,4.8859,2.916,3.9489,3.0447
1995.333333,1.6328,-2.5951,0.8398,1.7541,2.3048,1.0539,1.0466,2.2654,1.9625,3.6907,2.6057,3.5048,3.0737,1.4309,3.2956,3.6327,1.6354,2.5499,3.9432,4.1011,0.0181,3.2961,2.6024,1.1373,3.5195,4.8182,4.5885,4.8648,3.1669,5.1248,7.3983,7.4323
1995.416667,9.5526,6.6996,6.1356,6.2524,7.8307,6.8238,5.0751,3.3038,5.0933,4.282,4.3673,2.6373,5.8473,3.5901,3.6644,3.5708,9.5898,4.1073,5.4754,3.7069,2.7079,3.5858,0.4134,3.4382,0.9677,0.2376,-0.0819,3.3131,2.8192,1.1848,1.579,2.2226
1995.5,7.0141,7.4318,9.4941,7.4656,3.8384,5.201,2.3227,5.3588,4.3277,5.0869,6.027,5.7268,5.1926,3.8038,6.4795,5.2334,7.9108,8.5803,3.5648,3.1217,4.4272,4.5059,2.4008,4.7778,2.2652,4.267,4.6081,4.7097,4.044,3.2201,3.6761,4.5138
1995.583333,4.3011,1.5544,-0.287,2.0712,3.225,1.2994,2.3326,3.1193,4.2529,4.0502,3.5431,4.7256,4.3145,3.1742,5.0017,4.0288,0.8941,-2.9103,-1.4065,0.7006,4.062,1.1017,0.0186,0.7649,1.2638,-1.6696,1.0844,3.2642,1.339,1.267,3.2534,5.4588
1995.666667,3.1947,2.7338,0.949,2.3148,2.9697,3.2705,0.9974,1.9267,1.8361,1.4314,1.1566,2.8983,1.0868,1.4771,2.1423,0.0957,0.3672,0.9663,4.0433,7.013,4.2853,2.695,4.2657,2.4444,1.6425,1.257,3.2758,5.2978,3.2609,5.4742,3.9333,4.0735
1995.75,-6.7961,-6.3783,-6.4017,-4.8564,-8.9191,-6.0711,-3.535,-3.1593,-6.3084,-5.1011,-2.8878,-3.1223,-4.8645,-3.873,-2.6737,-0.4653,-0.5268,-7.0051,-0.903,1.3365,-0.8143,-3.1859,0.0502,2.559,-2.2365,0.5313,-2.9002,3.1497,-2.4725,-1.5755,-3.0494,-4.6574
1995.833333,4.3015,5.9988,1.8407,2.9925,1.5307,2.1717,2.5203,4.5099,5.8466,4.167,3.5902,4.9587,2.9139,2.5093,6.5684,3.9992,6.949,9.1059,5.8926,3.7324,6.1829,5.5687,2.4532,-0.1201,5.675,3.5187,5.561,3.8509,6.1597,5.5979,6.2181,5.8335
1995.916667,3.9703,2.0457,-0.764,1.8367,7.6851,1.7132,2.8738,1.5391,4.2892,4.2977,-0.3636,0.3904,1.6346,2.4267,1.7979,2.5331,0.8245,-1.2668,0.7468,0.1808,2.2605,1.746,2.963,0.6412,3.5235,1.6279,1.7839,6.0045,0.6997,3.1364,3.3064,-0.7013
