wage,abil,educ,ne,nc,west,south,exper,motheduc,fatheduc,brkhme14,sibs,urban,ne18,nc18,south18,west18,urban18,tuit17,tuit18
8.633094,2.349116,15,0,0,0,1,10,13,14,0,2,1,0,0,1,0,1,2.088957,2.088957
12.5,4.280972,16,0,0,0,1,6,16,20,0,2,1,0,0,1,0,1,4.13228,3.895709
13.82488,2.869939,15,0,0,0,1,9,19,20,0,2,1,0,0,1,0,1,3.760122,3.760122
7.571661,5.356942,19,0,0,0,1,2,16,16,0,3,1,0,0,1,0,1,4.13228,3.895709
10.36896,-0.0116056,12,0,0,0,1,14,12,12,0,5,1,0,0,1,0,0,2.088957,2.088957
9.982639,4.591968,19,0,0,0,1,1,16,19,0,1,1,0,0,1,0,1,3.895709,3.810777
23.35165,4.564392,13,0,0,0,1,12,16,17,0,0,1,0,0,1,0,1,2.088957,2.088957
19.23077,4.591698,15,0,0,1,0,12,19,20,1,2,1,0,0,1,0,1,0,0
8,5.043733,16,0,0,0,1,8,19,20,1,2,1,0,0,1,0,1,2.088957,2.251239
7.409603,3.058638,13,0,0,0,1,9,12,14,0,3,1,0,0,1,0,1,4.13228,3.895709
7.984032,1.021922,12,0,0,0,1,15,18,14,1,4,1,0,0,1,0,1,2.088957,2.088957
26.00671,5.508494,15,0,0,0,1,8,14,16,0,1,1,0,0,1,0,1,2.088957,2.251239
7.453416,1.879238,15,0,0,0,1,10,12,16,0,1,1,0,0,1,0,1,2.088957,2.088957
18.26923,3.641966,12,0,0,0,1,12,12,12,0,1,0,0,0,1,0,1,2.088957,2.088957
16.82692,3.419458,12,0,0,0,1,11,12,12,0,1,1,0,0,1,0,1,2.088957,2.251239
13.01587,2.561768,13,0,0,0,1,12,11,11,0,3,1,0,0,1,0,1,4.240583,4.240583
13.38432,1.405988,12,0,0,0,1,11,9,7,0,4,1,0,0,1,0,1,4.240583,5.628096
23.50427,2.028578,15,0,0,0,1,7,12,14,0,2,1,0,0,1,0,1,5.628096,4.958737
5,-3.407376,6,0,0,0,1,15,10,8,0,5,1,0,0,1,0,1,4.958737,5.618809
11.89591,2.559702,16,0,0,0,1,5,12,12,0,2,1,0,0,1,0,1,4.958737,5.618809
4.146471,-1.550604,13,0,0,0,1,13,12,12,1,2,1,0,0,1,0,1,4.240583,4.240583
8.713943,2.22961,12,0,0,0,1,11,12,12,0,1,1,0,0,1,0,1,4.240583,5.628096
32.69231,1.687836,12,0,0,1,0,11,16,16,1,1,1,0,0,1,0,1,4.240583,5.628096
10.87506,-0.7271058,12,0,0,0,1,9,12,11,0,6,1,0,0,1,0,1,5.618809,5.292743
8.747813,1.117791,12,0,1,0,0,12,16,16,0,1,0,0,0,0,1,0,7.520245,7.520245
4.449388,1.531825,10,0,0,1,0,15,10,8,1,4,1,0,0,0,1,1,7.520245,7.520245
1.073345,2.898253,11,0,0,1,0,14,12,10,1,2,0,0,0,0,1,0,7.520245,7.520245
14.42308,1.962033,11,0,0,1,0,14,12,12,0,5,1,0,0,0,1,1,7.520245,7.520245
22.58348,0.7746909,12,0,0,1,0,12,11,8,0,3,1,0,0,0,1,1,10.06877,10.06877
9.688581,4.047453,20,0,0,1,0,7,14,16,0,2,1,0,0,0,1,0,7.520245,7.520245
10.20096,2.382838,13,0,0,1,0,13,13,6,1,2,1,0,0,0,1,0,6.705548,6.705548
10.41667,-2.904401,10,0,0,0,1,14,11,12,1,7,1,0,0,0,1,0,7.520245,7.520245
6.25,0.5008227,12,0,0,1,0,14,12,12,0,6,1,0,0,0,1,0,7.520245,7.520245
6.483431,2.006788,13,0,0,1,0,11,14,14,0,1,1,0,0,0,1,1,7.520245,7.520245
8.680555,4.000892,12,0,0,1,0,14,12,12,0,1,1,0,0,0,1,1,0,0
14.55923,3.25943,16,0,0,1,0,10,12,12,1,3,0,0,0,0,1,1,0,0
9.753366,0.7091895,12,0,0,1,0,16,12,12,0,6,0,0,0,0,1,0,0,0
14.1129,1.278031,14,0,0,1,0,13,16,14,0,2,1,0,0,0,1,0,0,0
7.211538,0.6235762,12,0,0,1,0,12,18,20,0,3,0,0,0,0,1,1,0,0
6.410256,-1.384838,12,0,0,1,0,15,8,10,1,5,0,0,0,0,1,1,0,0
7.075472,0.3142612,14,0,0,1,0,13,12,11,0,2,0,0,0,0,1,1,0,0
8.3499,-1.273617,12,0,0,1,0,13,12,13,0,3,0,0,0,0,1,0,0,0
7.407407,-0.5779971,9,0,1,0,0,19,8,8,0,13,0,0,1,0,0,0,9.692757,9.692757
10,-1.527164,9,0,1,0,0,15,7,7,0,5,0,0,1,0,0,1,9.692757,9.417682
9.104327,1.422159,12,0,1,0,0,11,13,13,0,4,1,0,1,0,0,1,9.692757,9.417682
10,-1.666515,12,0,1,0,0,10,12,14,0,3,0,0,1,0,0,1,8.826549,9.349703
8.862164,-1.23938,12,0,1,0,0,13,10,6,0,6,1,0,1,0,0,0,9.692757,9.692757
2,3.196058,12,0,1,0,0,15,12,11,0,4,0,0,1,0,0,0,9.692757,9.692757
11.05769,0.7641008,12,0,1,0,0,15,12,12,0,5,1,0,1,0,0,0,9.692757,9.692757
4.931507,-2.272773,10,0,1,0,0,14,12,9,1,5,1,0,1,0,0,0,9.692757,9.417682
8.011445,0.0386259,12,0,0,1,0,11,12,12,0,4,1,0,0,0,1,1,0,0
21.14165,2.691122,15,0,1,0,0,9,19,16,0,2,0,0,1,0,0,0,9.692757,9.692757
7.924528,2.69284,12,0,1,0,0,13,12,12,0,3,0,0,1,0,0,0,9.692757,9.692757
7.373516,0.9294347,12,0,1,0,0,14,12,14,0,3,0,0,1,0,0,1,9.692757,9.692757
14.13428,2.900256,16,0,1,0,0,8,13,16,0,1,1,0,1,0,0,1,9.692757,9.417682
14.95726,3.508728,15,0,1,0,0,10,12,15,0,3,0,0,1,0,0,1,9.692757,9.692757
6.25,-2.498188,13,0,1,0,0,11,12,12,0,3,1,0,1,0,0,0,11.28037,10.76843
15.5521,2.268298,15,0,1,0,0,10,12,12,0,3,1,0,1,0,0,1,7.770915,7.770915
5.565069,2.422206,12,0,1,0,0,15,12,12,0,3,0,0,1,0,0,1,11.28037,11.28037
15.86539,2.750242,10,0,0,1,0,14,11,12,0,3,1,0,1,0,0,1,11.28037,10.76843
10.86484,3.925961,15,0,1,0,0,9,10,12,0,4,1,0,1,0,0,1,11.28037,11.28037
15.46961,1.078086,12,0,1,0,0,13,12,12,0,3,1,0,1,0,0,0,11.28037,11.28037
7.554945,-3.677466,12,0,1,0,0,12,11,9,0,4,0,0,1,0,0,1,11.28037,11.28037
8.119658,2.586284,12,0,1,0,0,11,9,9,0,3,1,0,1,0,0,1,7.582914,7.260242
10.20408,2.886608,14,0,1,0,0,13,12,8,0,8,0,0,1,0,0,0,11.28037,11.28037
5.769231,3.27686,12,0,1,0,0,12,12,12,0,3,0,0,1,0,0,0,11.28037,10.76843
13.57466,-1.603229,12,0,1,0,0,14,12,18,0,6,1,0,1,0,0,1,11.28037,11.28037
1.442308,0.1958202,12,0,1,0,0,13,12,12,0,5,0,0,1,0,0,0,11.28037,11.28037
6.438312,1.699407,15,0,1,0,0,11,12,12,0,5,0,0,1,0,0,0,7.582914,7.582914
7.403751,3.935532,12,0,0,0,1,11,15,14,0,5,1,0,1,0,0,1,7.260242,7.140578
18.98254,3.455326,12,0,1,0,0,10,15,14,0,5,1,0,1,0,0,1,7.140578,7.281978
12.78226,4.493084,17,0,1,0,0,6,12,12,0,3,0,0,1,0,0,1,7.582914,7.260242
5.766767,3.02982,15,0,1,0,0,10,8,8,0,3,1,0,1,0,0,0,11.28037,11.28037
15.38461,4.226342,15,0,0,1,0,10,14,16,0,4,1,0,1,0,0,0,11.28037,11.28037
1.56189,-2.226674,9,0,0,0,1,16,7,4,0,3,0,0,0,1,0,0,5.932637,5.932637
3.348214,1.45212,12,0,0,0,1,13,12,5,0,2,0,0,0,1,0,0,2.444079,2.444079
17.24138,-1.07996,12,0,0,0,1,13,12,12,0,3,0,0,0,1,0,0,2.444079,2.444079
17.67399,4.737316,15,0,0,0,1,10,12,4,0,5,0,0,0,1,0,0,2.444079,2.444079
6.393478,4.0395,12,0,0,0,1,12,12,6,0,2,0,0,0,1,0,1,2.444079,2.444079
3.71134,-4.729329,9,0,0,0,1,16,8,8,0,1,0,0,0,1,0,1,2.444079,2.444079
8.89047,-1.834836,10,0,0,0,1,14,7,7,0,4,0,0,0,1,0,1,2.444079,2.444079
17.30769,2.49136,12,0,0,0,1,15,8,8,0,11,0,0,0,1,0,1,2.444079,2.444079
6.490385,-0.3391291,12,0,0,0,1,16,12,6,0,2,0,0,0,1,0,0,2.444079,2.444079
7.490385,0.7600724,10,0,0,0,1,15,9,6,0,3,0,0,0,1,0,0,2.444079,2.444079
9.045226,-3.512123,9,0,0,0,1,11,6,11,0,3,1,0,0,1,0,1,7.141676,7.384336
7.172996,1.123336,12,0,0,0,1,15,11,8,0,5,0,0,0,1,0,0,2.444079,2.444079
9.508348,3.212066,12,0,0,0,1,15,12,12,0,3,0,0,0,1,0,0,2.444079,2.444079
3.376623,-2.836602,9,0,0,0,1,19,12,12,0,4,0,0,0,1,0,0,2.444079,2.444079
6.175468,3.463512,15,0,0,0,1,10,12,16,0,1,1,0,0,1,0,0,2.444079,2.444079
15.10297,1.992367,15,0,0,0,1,11,14,14,0,1,1,0,0,1,0,1,2.444079,2.444079
6.410256,-5.631463,9,0,0,0,1,16,9,10,0,3,0,0,0,1,0,0,2.444079,2.444079
11.36364,-0.8272809,12,0,0,0,1,9,11,7,0,4,1,0,0,1,0,1,7.140578,7.281978
3.250444,-4.106273,12,0,0,0,1,11,9,8,0,1,1,0,0,1,0,1,7.582914,7.260242
11.04972,3.039799,11,0,0,0,1,11,11,12,0,3,1,0,0,1,0,1,7.140578,7.140578
13.38384,2.460048,13,0,0,0,1,15,12,12,1,1,1,0,0,1,0,1,7.582914,7.582914
35.04673,4.039466,16,0,0,0,1,11,16,17,0,2,1,0,0,1,0,1,7.582914,7.582914
13.65894,3.162175,12,0,0,0,1,13,12,12,0,2,1,0,0,1,0,0,7.582914,7.582914
13.92857,2.00168,15,0,0,0,1,13,12,12,0,2,1,0,0,1,0,1,7.582914,7.582914
18.26087,2.550126,15,0,0,0,1,11,12,14,0,2,1,0,0,1,0,0,7.582914,7.582914
68.26242,4.962725,19,0,0,0,1,8,12,11,1,0,1,0,0,1,0,1,7.582914,7.582914
22.81947,2.401086,12,0,0,1,0,15,15,18,0,1,1,0,0,0,1,1,6.684662,6.684662
4.780877,2.168941,12,0,0,1,0,11,12,12,0,3,1,0,0,0,1,1,6.684662,6.753715
12.47772,1.579639,12,0,0,1,0,8,12,11,0,1,1,0,0,0,1,1,8.948264,8.669755
17.6,2.359974,13,0,0,1,0,14,14,16,0,1,1,0,0,0,1,1,6.684662,6.684662
8.173077,-0.4686214,13,0,0,1,0,12,14,12,0,1,1,0,0,0,1,1,6.684662,6.684662
5.641026,0.6311796,11,0,0,0,1,15,9,6,1,2,1,0,0,1,0,0,6.684662,6.684662
12.5,1.132233,12,0,0,1,0,15,10,8,0,6,1,0,0,0,1,1,6.684662,6.684662
23.55769,4.565613,13,0,0,1,0,13,14,13,0,2,1,0,0,0,1,1,6.684662,6.684662
9.615385,4.063714,12,0,0,1,0,12,12,6,0,1,1,0,0,0,1,1,6.684662,6.684662
12.36749,2.511188,13,0,0,1,0,12,12,10,0,4,1,0,1,0,0,1,6.684662,6.684662
8.653846,2.374377,12,0,0,1,0,9,12,12,1,3,1,0,0,0,1,1,7.611615,7.621554
13.83929,0.5059271,12,0,0,1,0,12,12,12,0,2,1,0,0,0,1,0,7.958922,7.958922
13.08901,0.5843809,11,1,0,0,0,15,11,10,0,3,1,1,0,0,0,1,7.394907,7.394907
18.80878,-3.040288,9,1,0,0,0,11,0,0,0,2,1,1,0,0,0,1,15.17254,15.13789
15.38461,1.69931,12,1,0,0,0,9,10,12,0,3,1,1,0,0,0,1,13.93464,15.17254
13.94231,-1.476158,12,1,0,0,0,11,16,16,0,1,1,1,0,0,0,1,15.08226,15.00826
21.59827,1.879479,16,1,0,0,0,7,14,16,0,5,1,1,0,0,0,1,11.15503,10.20562
3.811339,0.1515905,12,0,0,0,1,10,12,8,0,2,0,1,0,0,0,1,12.36305,11.96709
15.77909,2.942387,15,0,0,0,1,5,12,8,0,2,1,0,0,1,0,1,12.39135,7.141676
6.730769,2.796945,15,0,1,0,0,6,12,12,0,1,1,0,1,0,0,1,13.38858,13.63498
18.14346,1.249611,15,0,0,1,0,8,14,18,0,3,1,0,1,0,0,1,11.28037,10.76843
12.73585,0.8233382,12,0,1,0,0,9,12,17,0,3,1,0,1,0,0,1,10.54558,10.11386
18.62745,2.44605,12,0,0,0,1,14,17,18,0,3,1,0,0,1,0,1,2.088957,2.088957
7.211538,3.327208,12,0,0,1,0,9,12,12,0,2,1,0,0,0,1,1,5.140558,5.513926
4.901961,1.897794,12,0,0,1,0,9,12,13,0,2,0,0,0,0,1,1,5.140558,5.513926
5.94359,3.781839,12,0,0,1,0,13,12,11,0,0,1,0,0,0,1,1,5.953526,5.953526
10.71429,0.6396255,12,0,0,1,0,11,14,14,0,2,1,0,0,0,1,1,0,0
18.50649,4.378042,12,0,1,0,0,13,12,12,0,6,0,0,1,0,0,0,10.34033,10.34033
17.06161,2.268254,12,1,0,0,0,10,16,17,0,3,1,1,0,0,0,1,8.595144,9.499537
8.561644,3.161783,15,1,0,0,0,6,14,20,0,1,1,1,0,0,0,1,6.053333,6.125471
8.658009,3.987709,17,0,1,0,0,9,14,16,0,1,0,1,0,0,0,1,7.394907,7.394907
12.19512,1.549068,12,1,0,0,0,15,12,11,0,1,1,1,0,0,0,1,15.08226,15.08226
17.5,3.012416,17,0,0,0,1,10,16,18,0,2,1,1,0,0,0,1,15.08226,15.08226
11.37358,5.21301,13,1,0,0,0,9,12,13,0,5,0,1,0,0,0,1,12.36305,11.96709
7.211538,2.012532,15,1,0,0,0,9,12,12,1,1,1,1,0,0,0,1,11.15503,11.15503
9.580492,1.140208,11,0,1,0,0,14,9,1,1,7,1,0,1,0,0,1,9.692757,9.692757
4.882813,-4.337047,12,0,1,0,0,12,12,12,0,0,1,0,1,0,0,0,8.334936,8.334936
18.26648,3.933472,14,0,1,0,0,10,12,14,0,0,1,0,0,1,0,1,8.334936,8.334936
21,2.07147,16,0,1,0,0,11,12,12,1,1,0,0,1,0,0,1,14.16312,14.16312
10.77574,3.124117,12,0,1,0,0,10,12,14,0,2,1,0,1,0,0,1,13.12412,12.57115
8.426967,2.712826,14,0,1,0,0,6,11,13,1,1,1,0,1,0,0,1,5.708711,5.956101
9.134615,0.9071656,12,0,0,0,1,10,11,11,0,3,1,0,0,1,0,1,5.628096,5.652959
5.02092,-4.051169,8,0,0,0,1,14,9,8,1,4,1,0,0,1,0,1,5.065289,5.355436
7.307693,0.1407749,16,0,0,0,1,7,12,12,0,1,0,0,0,1,0,1,5.065289,5.355436
11.33764,3.751637,20,0,0,0,1,8,16,18,0,1,1,0,0,1,0,1,9.838986,9.838986
10.44277,1.921646,12,0,0,0,1,14,12,9,0,0,1,0,0,1,0,1,6.057975,6.057975
17.78846,3.506032,16,0,0,1,0,9,12,12,0,2,1,0,0,0,1,1,3.049876,3.049876
22.4359,3.435243,20,0,0,1,0,5,16,19,0,1,1,0,0,0,1,1,0,0
8.490566,1.805918,10,0,0,1,0,12,12,12,0,2,1,0,0,0,1,1,0,0
10.18868,1.472446,17,0,0,0,1,8,20,20,1,2,1,0,0,0,1,1,0,9.173661
5.364807,2.944552,15,0,0,1,0,5,20,20,1,2,1,0,0,0,1,1,0.4102407,0.4102407
6.726458,3.715002,12,0,0,0,1,16,12,16,0,2,1,1,0,0,0,0,11.15503,11.15503
3.301321,2.630618,12,1,0,0,0,9,12,12,0,1,1,1,0,0,0,1,9.769236,9.343459
41.47466,4.269861,15,1,0,0,0,7,12,12,0,3,1,1,0,0,0,1,10.20562,9.867887
10.40737,2.951186,15,1,0,0,0,11,16,16,0,2,1,1,0,0,0,1,12.38751,12.38751
8.349802,1.530126,11,0,1,0,0,14,11,10,0,3,1,0,1,0,0,1,14.16312,14.16312
4.656578,1.757988,12,0,0,1,0,15,12,8,0,5,0,0,1,0,0,1,9.692757,9.692757
11.87215,2.02151,16,0,1,0,0,4,13,14,0,3,1,0,1,0,0,1,9.349703,10.44435
9.615385,1.726616,12,0,1,0,0,9,12,11,0,5,1,0,1,0,0,1,9.349703,10.44435
7.735584,2.803173,12,0,0,0,1,9,12,12,0,2,1,0,0,1,0,1,3.895709,3.810777
91.30922,4.164562,19,0,0,1,0,6,13,14,0,3,1,0,0,0,1,0,0,0
12.98077,0.8931147,16,0,0,0,1,11,14,16,0,5,1,0,0,1,0,0,2.444079,2.444079
12.5,-0.6330607,8,0,0,0,1,19,6,10,1,9,1,0,1,0,0,1,7.582914,7.582914
3.628118,1.230928,11,0,0,0,1,10,8,9,0,5,1,0,0,1,0,1,7.281978,7.720351
